# Time-averaged data for fix mNm2
# TimeStep v_ETens v_SZZ v_SXX v_Fx v_Fy v_Fz v_strain v_ETens v_diameter
117600 29.8356 207296 3587.34 -7.5691e-11 4.64906e-18 1.04715e-10 -0.361813 29.8356 4.90127
117700 29.8389 207180 3267.83 -3.53381e-11 -3.5616e-18 1.08328e-10 -0.358558 29.8389 4.92627
117800 29.8421 208502 2659.89 -1.47539e-11 3.10299e-18 1.05466e-10 -0.355303 29.8421 4.95127
117900 29.8454 210000 2799.75 -1.51187e-11 4.14382e-18 1.01377e-10 -0.352048 29.8454 4.97627
118000 29.8486 212340 2292.52 -1.30083e-11 2.67256e-18 9.8472e-11 -0.348792 29.8486 5.00127
118100 29.8519 214853 1054.52 -1.75612e-11 -2.21611e-18 9.76152e-11 -0.345537 29.8519 5.02627
118200 29.8552 217212 -456.001 -2.85407e-11 -1.6198e-18 1.03263e-10 -0.342282 29.8552 5.05127
118300 29.8584 219254 -2021.6 -1.30146e-11 -1.2425e-18 6.32004e-11 -0.339027 29.8584 5.07627
118400 29.8617 221395 -3459.08 3.76251e-11 3.02926e-18 5.51744e-11 -0.335772 29.8617 5.10127
118500 29.8649 223233 -4283.33 5.74498e-11 -2.25731e-18 5.70524e-11 -0.332516 29.8649 5.12627
118600 29.8682 224384 -4731.24 8.54297e-11 4.54714e-18 5.00911e-11 -0.329261 29.8682 5.15127
118700 29.8714 224777 -4851.07 9.65622e-11 3.44017e-18 4.29183e-11 -0.326006 29.8714 5.17627
118800 29.8747 225097 -5274.56 1.15781e-10 -4.16334e-18 4.1454e-11 -0.322751 29.8747 5.20127
118900 29.8779 227193 -6258.09 8.10519e-11 -4.32705e-18 7.31942e-11 -0.319496 29.8779 5.22627
119000 29.8812 229195 -6753.96 -5.25441e-11 -5.38957e-18 9.86537e-11 -0.31624 29.8812 5.25127
119100 29.8845 232041 -7631.45 -1.21137e-10 -8.47846e-19 9.44188e-11 -0.312985 29.8845 5.27627
119200 29.8877 235458 -8946.33 -1.37264e-10 -1.24033e-18 8.86262e-11 -0.30973 29.8877 5.30127
119300 29.891 238915 -10275.7 -1.44774e-10 3.15069e-18 7.57156e-11 -0.306475 29.891 5.32627
119400 29.8942 242108 -11474.9 -1.33369e-10 -3.17021e-18 6.95706e-11 -0.30322 29.8942 5.35127
119500 29.8975 244924 -12617 -1.00508e-10 -3.09431e-18 5.90941e-11 -0.299964 29.8975 5.37627
119600 29.9007 247444 -13520.5 -6.357e-11 8.84709e-19 4.58783e-11 -0.296709 29.9007 5.40127
119700 29.904 250227 -14172.3 -3.45013e-11 2.54029e-18 2.24038e-11 -0.293454 29.904 5.42627
119800 29.9072 253008 -14660.4 -3.31352e-13 -4.71899e-18 -7.12303e-12 -0.290199 29.9072 5.45127
119900 29.9105 255555 -15063.6 3.16647e-11 -2.59341e-18 -3.08816e-11 -0.286944 29.9105 5.47627
120000 29.9138 258372 -15423.4 5.40172e-11 7.1926e-18 -4.12641e-11 -0.283688 29.9138 5.50127
120100 29.917 261265 -15799.3 7.90976e-11 5.06322e-19 -5.16466e-11 -0.280433 29.917 5.52627
120200 29.9203 263900 -16228.4 8.62365e-11 1.17094e-18 -6.38236e-11 -0.277178 29.9203 5.55127
120300 29.9235 266459 -16381 5.56e-11 3.56323e-18 -8.16627e-11 -0.273923 29.9235 5.57627
120400 29.9268 269091 -16631.8 6.02627e-11 1.98409e-19 -8.2318e-11 -0.270667 29.9268 5.60127
120500 29.93 271337 -17008.2 6.86276e-11 -3.25261e-20 -8.65556e-11 -0.267412 29.93 5.62627
120600 29.9333 273281 -17323.1 5.25139e-11 -6.70254e-18 -9.07994e-11 -0.264157 29.9333 5.65127
120700 29.9365 275209 -17567.3 2.77241e-11 1.02349e-18 -1.04101e-10 -0.260902 29.9365 5.67627
120800 29.9398 277368 -17454.9 7.1928e-12 1.12269e-18 -1.19707e-10 -0.257647 29.9398 5.70127
120900 29.9431 278765 -17470.9 -3.09639e-11 -5.72459e-19 -1.35293e-10 -0.254391 29.9431 5.72627
121000 29.9463 279728 -17275.5 6.41219e-11 -1.0842e-18 -6.3992e-11 -0.251136 29.9463 5.75127
